mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,pitch_mean,pitch_std,voiced_ratio,spec_centroid_mean,spec_centroid_std,spec_bandwidth_mean,spec_rolloff_mean,spec_flatness_mean,zcr_mean,zcr_std,rms_mean,rms_std,chroma_mean,chroma_std,mel_band1_mean,mel_band2_mean,mel_band3_mean,mel_band4_mean,path,client_id,spk_idx,gender,age,duration
-435.62701416015625,138.24942016601562,121.1048355102539,68.0226058959961,19.47942352294922,39.690650939941406,17.635986328125,22.695232391357422,1.718498706817627,22.380735397338867,0.1453094631433487,24.290632247924805,16.692012786865234,19.717302322387695,2.614668846130371,13.761663436889648,0.24085168540477753,14.922439575195312,2.0638058185577393,11.747809410095215,0.8478605151176453,13.941007614135742,-2.386232614517212,12.420191764831543,4.741373538970947,8.540087699890137,111.67785872499283,62.242764712447595,1.0,1614.8799943114589,1246.8535211860747,2046.7514762996577,3158.4818719660193,0.01150577887892723,0.07717688106796117,0.09936173885858716,0.024352600798010826,0.022632360458374023,0.5093974471092224,0.31634217500686646,-21.768571853637695,-34.91773986816406,-43.013614654541016,-51.21949005126953,common_voice_en_17740261.mp3,5913b87e9ccf89cb460642e11fd69ba246eac860ccdea2ffb9cf808f76bf6eedcdcf63972908e632f494bc699418656adf10ddeda8ea4ba3dda63325d26119ce,10,male,twenties,2.381625
-464.8403015136719,133.50440979003906,103.4169692993164,62.7254638671875,7.458080291748047,26.82028579711914,25.53537940979004,24.287012100219727,22.623796463012695,18.43071746826172,2.805310010910034,16.216440200805664,1.8643018007278442,17.44500732421875,-6.75921106338501,16.311803817749023,0.12243122607469559,14.555642127990723,3.495551824569702,12.40871810913086,-8.385746955871582,14.278904914855957,-9.25903034210205,9.172102928161621,1.9141556024551392,8.182979583740234,133.4755679113307,86.52249996523275,1.0,2283.6492585319083,1448.5477203213738,2345.086868718295,4792.724352384868,0.027065221220254898,0.10360300164473685,0.0988633248290386,0.01767107844352722,0.01843557506799698,0.4289315342903137,0.3017686605453491,-26.636306762695312,-38.01605224609375,-43.694252014160156,-52.90248107910156,common_voice_en_17740262.mp3,5913b87e9ccf89cb460642e11fd69ba246eac860ccdea2ffb9cf808f76bf6eedcdcf63972908e632f494bc699418656adf10ddeda8ea4ba3dda63325d26119ce,10,male,twenties,2.189625
-521.861328125,96.79232788085938,111.48351287841797,75.99210357666016,19.267677307128906,34.238346099853516,37.64824295043945,43.8873291015625,4.712141036987305,35.20969009399414,8.786325454711914,28.61087989807129,-10.235498428344727,19.526874542236328,-4.9085164070129395,18.116840362548828,-17.35993194580078,17.52434730529785,-19.295320510864258,23.312881469726562,-3.261911630630493,13.374123573303223,-8.290955543518066,16.071142196655273,-4.789560794830322,10.538952827453613,152.01622558663655,87.48732441271615,1.0,1684.5214121848035,1370.965122167901,1364.5985548353742,2864.9883862985557,0.009971209801733494,0.12212867280876494,0.12524136350940987,0.013440732844173908,0.012052861042320728,0.3432934582233429,0.31618553400039673,-29.04690170288086,-44.645225524902344,-49.46882247924805,-58.5718879699707,common_voice_en_171388.mp3,5f7e383e706048a138b6eef0e3723685efa61f07f868c65fce83581e8738e954dbfefc1fe0b418c2967b1fe9dc9f8e19829971dddafe9ea875e3678863476ee9,11,male,twenties,5.812125
-566.621337890625,138.10726928710938,53.822086334228516,73.30284118652344,25.62183380126953,43.168060302734375,34.05537414550781,38.08402633666992,8.543900489807129,23.26285743713379,-10.263401985168457,21.05092430114746,-10.17304801940918,17.986696243286133,-15.559248924255371,19.530946731567383,-12.226893424987793,13.648076057434082,-7.191781520843506,16.544116973876953,0.8333004117012024,9.451080322265625,-2.7351765632629395,9.139738082885742,-5.555424213409424,11.060498237609863,190.07824921790268,83.4753529575895,1.0,2968.746407408595,2017.2135671032322,2330.9758981984914,5478.046875,0.07350626587867737,0.21274056783536585,0.18110991034325316,0.008887650445103645,0.009822983294725418,0.35768452286720276,0.3288601040840149,-39.08456039428711,-53.70505142211914,-51.979129791259766,-56.027164459228516,common_voice_en_15991936.mp3,76736c565a7cbbbc764bfcee9df2cca66611d21b4b375cf0a545c9a4fa3679506c04bd54dbdf1796e1cd394336a4e9657c70c82820a2a35b7c371bf53109c0dc,12,male,teens,4.756125
-433.1131286621094,153.65565490722656,68.79813385009766,90.7017593383789,-15.38526439666748,34.82221984863281,35.16395568847656,41.7531852722168,4.0757293701171875,30.98585319519043,7.332387924194336,26.161157608032227,0.26504167914390564,15.79665470123291,-4.174525737762451,14.76258373260498,-11.008469581604004,21.193037033081055,-5.676271915435791,13.51307201385498,-6.004471778869629,15.302281379699707,-7.913642883300781,10.843149185180664,0.2475917637348175,11.095505714416504,162.27568713437574,97.87608377558813,1.0,2012.9814303955468,1179.3009962096428,1606.8080753485892,3650.433951364437,0.0062531474977731705,0.14449457159624413,0.1145282151942504,0.037924692034721375,0.04550984501838684,0.3641120195388794,0.3238423466682434,-30.26648712158203,-36.33184051513672,-37.70238494873047,-49.52177810668945,common_voice_en_20253693.mp3,841045c58f7952bd4ec9a2117af29582b6a44f2ce56b8a53da92a1128061f0ff7115a969d33f8d489e9a2070ff4af47c5e1d7b8604efcf679955c9f254092f2f,13,male,fourties,4.949625
-458.7415466308594,142.20640563964844,78.12576293945312,72.98064422607422,10.073177337646484,38.068843841552734,37.71153259277344,34.035648345947266,-13.059131622314453,27.7984619140625,-3.7981858253479004,29.26629066467285,-9.812554359436035,19.738405227661133,-0.5639030933380127,17.535860061645508,-6.577854633331299,17.486129760742188,1.0834012031555176,14.415600776672363,-2.5337915420532227,14.641536712646484,-11.621376037597656,12.300697326660156,-5.036337375640869,9.39577579498291,179.75425822483862,96.54525251200258,1.0,2006.7773320460306,1357.7854147805042,1594.86291136732,3435.2733715160475,0.003720054868608713,0.12165681306306306,0.10534646008631919,0.02531466633081436,0.03104148991405964,0.3167448937892914,0.3074057698249817,-27.472087860107422,-41.399837493896484,-41.7364501953125,-50.41722106933594,common_voice_en_17777553.mp3,a7ba6c0a46e796b8e8641c5ec767bebe2ac61551e58a4734f4d28b2afd84b194e4ee7861fd79ae55d207c22adb8d9f2ef75e25aa3520981f6ed168f826a834e6,14,male,seventies,5.141625
-400.9136657714844,180.5432586669922,41.287193298339844,78.99253845214844,0.33437010645866394,31.18524742126465,22.832515716552734,32.35750198364258,-1.3615412712097168,19.255760192871094,1.240361213684082,16.188304901123047,-34.921363830566406,28.75687026977539,4.198513507843018,11.143465042114258,-18.2695255279541,17.953882217407227,-6.01559591293335,10.912580490112305,-1.4773849248886108,10.21615982055664,-9.045670509338379,9.499397277832031,-2.7422635555267334,8.811149597167969,194.97338157728746,104.89112428037443,1.0,2969.484236631249,1913.878465645313,1974.0220513384563,5011.167349466464,0.20063740015029907,0.1875,0.164115453177241,0.03673619031906128,0.038735900074243546,0.3380220830440521,0.33287373185157776,-27.961021423339844,-36.45148468017578,-36.35197830200195,-39.75450897216797,common_voice_en_32740972.mp3,aca94de09ecf1d8d7cd94844ae36685b22f48085773ac3958cf9b3a83b239f4d0c314286a9f257cafaac662a9b68d906629771144ec3e4d5405eaa6cf28a384d,15,,unknown,8.5755
-361.99267578125,106.22871398925781,54.862545013427734,83.33759307861328,24.151334762573242,31.20020866394043,36.92668151855469,34.57557678222656,3.3461928367614746,31.149246215820312,12.633910179138184,17.857404708862305,1.7437025308609009,16.874229431152344,-4.856677055358887,14.25378704071045,-4.444214344024658,12.204429626464844,-3.8109662532806396,13.70611572265625,-0.5745378732681274,11.005188941955566,-5.8869309425354,11.72628402709961,-3.5765058994293213,9.428314208984375,127.3347391263007,60.54543181754396,1.0,2345.029540250208,1680.1455890989832,2044.3043735256015,4130.276535356873,0.03240459784865379,0.14170187405589124,0.1358576686735429,0.04750635474920273,0.0615585595369339,0.3969205915927887,0.31773388385772705,-21.538278579711914,-34.40632247924805,-34.4730339050293,-38.37372589111328,common_voice_en_44183256.mp3,be083d72874f01e52204cecfba541cfecaec9bec77544f8f70aa46909cca7ceac88b40e97104ab9d16f9c4b78e3359de92188a229f6d7f2a0a23279ec2c05baf,16,,unknown,7.6755
-402.4270324707031,145.2601776123047,73.82865905761719,89.57364654541016,27.47116470336914,30.69768714904785,28.2568416595459,34.155311584472656,-16.152664184570312,30.154130935668945,-8.288117408752441,17.231773376464844,-2.42560076713562,15.287355422973633,-18.69354248046875,15.274184226989746,-11.27649974822998,14.818714141845703,-6.491601943969727,12.446425437927246,-16.796131134033203,14.930312156677246,2.3990557193756104,10.013911247253418,-10.337543487548828,9.565385818481445,133.54526884833498,84.64648600080362,1.0,2221.5480968811585,1385.5774736643882,1990.4234678347198,4193.8279371995195,0.014466810040175915,0.1372338598901099,0.10461062680797562,0.04565983638167381,0.05853153020143509,0.4452897608280182,0.29166632890701294,-22.955415725708008,-37.593048095703125,-38.62523651123047,-44.13776779174805,common_voice_en_636312.mp3,cbbfafbf968616dd6989b75a735c4d9c3744f2784ace8af45c376aceebacf01f6da3c5bd9e05a5f2d71aa6e0a07e1d7d5008f1902633ba9dda37bd1417fddcd0,17,male,fourties,4.228125
-415.87078857421875,155.31072998046875,70.31977844238281,85.44245147705078,21.551860809326172,34.195377349853516,28.53070831298828,33.69329833984375,-6.246472358703613,27.463706970214844,-10.633476257324219,17.785463333129883,-8.10820198059082,16.683612823486328,-22.085811614990234,18.37726593017578,-8.858850479125977,13.789529800415039,-0.9913556575775146,10.036521911621094,-16.830364227294922,14.595212936401367,3.010331630706787,9.727178573608398,-7.819027900695801,10.018932342529297,160.92633332324203,103.72466431130675,1.0,2198.3187530951072,1375.7619176732667,1947.03722437869,3958.2889679939517,0.015630735084414482,0.13873037874423963,0.11186663451757457,0.044391244649887085,0.0561920590698719,0.42070528864860535,0.29664379358291626,-24.718915939331055,-38.497501373291016,-38.98686981201172,-45.218116760253906,common_voice_en_636313.mp3,cbbfafbf968616dd6989b75a735c4d9c3744f2784ace8af45c376aceebacf01f6da3c5bd9e05a5f2d71aa6e0a07e1d7d5008f1902633ba9dda37bd1417fddcd0,17,male,fourties,5.020125
-755.8195190429688,87.38176727294922,52.93014907836914,35.426456451416016,-26.296289443969727,42.036354064941406,28.26761817932129,25.619956970214844,-0.5172977447509766,11.8064546585083,4.198631763458252,23.725067138671875,-9.695914268493652,16.059415817260742,9.210474967956543,11.79210090637207,2.4967329502105713,10.091842651367188,11.657678604125977,10.31112003326416,6.731521129608154,8.222826957702637,3.140328884124756,8.080533981323242,6.314895153045654,8.186347961425781,200.8690820788697,125.20206328086502,1.0,2907.8107756637082,1043.3986520098751,2300.5141265600955,5339.182465651939,0.03879436478018761,0.15188353089080459,0.10511684978191257,0.00041782582411542535,0.0005869464366696775,0.5709238052368164,0.31985655426979065,-60.81330108642578,-64.25767517089844,-64.71038818359375,-75.2370834350586,common_voice_en_19982876.mp3,f43631ea6e6420d0a834cf67e8c370d67503c5fb1a838550163f454f321d45ce6f646e93d23aa3bffe63d8f6b93d4a27b6ceb84e1d53a869eca5f3ae2a1adc25,18,male,teens,4.037625
-368.13348388671875,179.13211059570312,41.789451599121094,71.28955841064453,27.645606994628906,29.38035774230957,5.671405792236328,26.69767189025879,12.568949699401855,25.578245162963867,-6.129177570343018,20.21662712097168,-2.3777613639831543,14.275266647338867,-1.2202321290969849,12.987509727478027,3.580002784729004,10.3054838180542,-1.739181637763977,11.889579772949219,2.3567299842834473,13.785361289978027,-14.588369369506836,15.181374549865723,5.546375751495361,11.738859176635742,129.9523841612723,66.83948636442089,1.0,4033.370586818692,1900.8346511919153,3138.8700375363437,7908.586774553572,0.04158634692430496,0.23873109511661808,0.19694387203088076,0.04015006497502327,0.051264382898807526,0.41869696974754333,0.30184608697891235,-23.763216018676758,-32.98530960083008,-36.089054107666016,-34.63957977294922,common_voice_en_38162284.mp3,f546e1f87c9d758d35d9a480a2df2bb4b0ebb53dc8283ac1fd6f1836e4c771a9f9a09f123fa0de850b0e0f7818369e1418ee59ba46c7c0a2229566ef604a3c66,19,,unknown,7.9635
-411.5173645019531,193.02398681640625,25.111705780029297,67.18849182128906,26.182676315307617,31.82621955871582,5.843011379241943,24.929718017578125,13.321276664733887,26.69327163696289,-2.662205934524536,17.4693546295166,-1.6199278831481934,15.13977336883545,1.4531396627426147,11.000161170959473,6.135258674621582,10.181675910949707,-1.1499189138412476,10.535713195800781,-1.548315167427063,12.795456886291504,-14.995973587036133,14.863123893737793,5.6568169593811035,11.52272891998291,130.2610294121397,67.31508920258938,1.0,4361.128128917702,1761.3893001577137,3238.9729249457955,8519.624408922697,0.05015288293361664,0.2659505208333333,0.19174669226034718,0.03386478126049042,0.04694272577762604,0.42991122603416443,0.30803948640823364,-29.940866470336914,-37.9267578125,-40.104984283447266,-37.58400344848633,common_voice_en_38162285.mp3,f546e1f87c9d758d35d9a480a2df2bb4b0ebb53dc8283ac1fd6f1836e4c771a9f9a09f123fa0de850b0e0f7818369e1418ee59ba46c7c0a2229566ef604a3c66,19,,unknown,7.9275
-403.30059814453125,113.88549041748047,116.73307037353516,66.03843688964844,-1.2804354429244995,34.31450653076172,2.2707293033599854,28.12856674194336,-14.923920631408691,23.619842529296875,4.238265037536621,17.843339920043945,-2.2010812759399414,15.743738174438477,-11.342920303344727,18.431127548217773,1.1012015342712402,12.284399032592773,-3.4753732681274414,13.58556842803955,-2.8296737670898438,10.337992668151855,-11.540098190307617,11.383722305297852,-9.964029312133789,10.313788414001465,177.66535441167713,63.93986906578857,1.0,1756.8558661827544,1230.6643125721298,1806.3045025292533,3269.8904014495483,0.012163613922894001,0.09157136357931726,0.09343212059041303,0.02705582045018673,0.02195548079907894,0.3310774564743042,0.32686153054237366,-20.44013214111328,-29.0579891204834,-41.36692810058594,-48.97087860107422,common_voice_en_17571171.mp3,180b8996afb38071c1e97630c4a94e3b1e67c95932193203737e6b0f6882dc8f4b332a22a12b98bc5503b2c2c9c697a98c48e18b57cbe2194ab6e8ead54b374e,20,female,thirties,5.765625
-442.30401611328125,109.35131072998047,78.22320556640625,55.74905776977539,27.976938247680664,30.55963897705078,17.46127700805664,24.7999267578125,23.010501861572266,15.613585472106934,2.2865078449249268,16.557079315185547,-11.407278060913086,18.542491912841797,-4.962453365325928,14.71649169921875,-0.8543526530265808,13.118997573852539,-3.996896266937256,11.842909812927246,0.4259980022907257,12.060264587402344,-0.07291574031114578,9.814152717590332,-2.5921034812927246,11.747281074523926,184.54997927913408,104.09739192230242,1.0,2743.674051906879,1655.0960139285928,2661.2459480086577,5314.692826704545,0.027886295691132545,0.15250016910173161,0.14339254115921368,0.016557255759835243,0.018452495336532593,0.4102831780910492,0.3191649317741394,-25.565446853637695,-38.72258377075195,-43.18949508666992,-45.59605407714844,common_voice_en_17816006.mp3,2e239c72b8015d5bc666c03f17fc02a870f87340a576a8bc1a81a1b1b218cd7f89b6ab086f75b89ec4b851d3e65b8c8605b6755ed393f8a5a122028eadfc0857,21,female,fourties,5.357625
-441.6729736328125,163.09713745117188,71.72627258300781,84.53377532958984,-11.814973831176758,35.678977966308594,8.453863143920898,28.013551712036133,-2.1838817596435547,15.51654052734375,-7.91787576675415,17.941059112548828,-7.255533218383789,15.93605899810791,-6.672883987426758,14.24244499206543,-4.5445427894592285,12.7266263961792,-0.48901692032814026,10.206704139709473,-4.116629123687744,10.596002578735352,-9.352471351623535,10.578409194946289,1.3576499223709106,7.48499870300293,152.91625334776657,90.85394321884215,1.0,3170.411464870585,1696.776838642728,2349.6463169434464,5811.113609344121,0.1288977414369583,0.2381635221096838,0.14695055068885732,0.023467078804969788,0.030309472233057022,0.4852571487426758,0.3135649859905243,-30.195568084716797,-35.804073333740234,-41.03081130981445,-49.27432632446289,common_voice_en_40242192.mp3,5bd72536afc0117bfb139c5adde3f8ba563845208eec95c2138456fceda1c721922ba3e98ccaf3904012d3e0ed2826937c886bb27102ae8ee95f45f3b72448e3,22,,unknown,5.8755
